,Epoch,Loss Type,Loss Value
10333,13.27936508,G_loss,1.0485
4183,13.28253968,D_loss,1.197
10334,13.28253968,G_loss,1.164
4184,13.28571429,D_loss,1.2442
10335,13.28571429,G_loss,0.9672
4185,13.28888889,D_loss,1.158
10336,13.28888889,G_loss,1.1238
4186,13.29206349,D_loss,1.2812
10337,13.29206349,G_loss,0.7987
4187,13.2952381,D_loss,0.731
10338,13.2952381,G_loss,1.4372
4188,13.2984127,D_loss,0.8936
10339,13.2984127,G_loss,1.0325
4189,13.3015873,D_loss,1.542
10340,13.3015873,G_loss,0.8023
4190,13.3047619,D_loss,1.5574
10341,13.3047619,G_loss,0.8019
4191,13.30793651,D_loss,1.6024
10342,13.30793651,G_loss,1.0143
4192,13.31111111,D_loss,1.109
10343,13.31111111,G_loss,1.1285
4193,13.31428571,D_loss,1.3163
10344,13.31428571,G_loss,1.0249
4194,13.31746032,D_loss,1.5322
10345,13.31746032,G_loss,0.6324
4195,13.32063492,D_loss,0.9037
10346,13.32063492,G_loss,1.351
4196,13.32380952,D_loss,1.2618
10347,13.32380952,G_loss,1.0541
4197,13.32698413,D_loss,1.3733
10348,13.32698413,G_loss,0.8004
4198,13.33015873,D_loss,1.152
10349,13.33015873,G_loss,1.1974
4199,13.33333333,D_loss,1.4918
10350,13.33333333,G_loss,0.7109
4200,13.33650794,D_loss,1.2273
10351,13.33650794,G_loss,1.2327
4201,13.33968254,D_loss,1.4972
10352,13.33968254,G_loss,0.8219
4202,13.34285714,D_loss,1.4865
10353,13.34285714,G_loss,1.0008
4203,13.34603175,D_loss,1.2604
10354,13.34603175,G_loss,1.3478
4204,13.34920635,D_loss,1.3097
10355,13.34920635,G_loss,0.9351
4205,13.35238095,D_loss,1.0177
10356,13.35238095,G_loss,1.1762
4206,13.35555556,D_loss,1.4507
10357,13.35555556,G_loss,0.956
4207,13.35873016,D_loss,1.1145
10358,13.35873016,G_loss,1.1156
4208,13.36190476,D_loss,1.1577
10359,13.36190476,G_loss,1.0745
4209,13.36507937,D_loss,1.1999
10360,13.36507937,G_loss,1.1509
4210,13.36825397,D_loss,0.8298
10361,13.36825397,G_loss,1.4419
4211,13.37142857,D_loss,1.6387
10362,13.37142857,G_loss,0.8828
4212,13.37460317,D_loss,1.5692
10363,13.37460317,G_loss,0.6481
4213,13.37777778,D_loss,1.5668
10364,13.37777778,G_loss,0.9024
4214,13.38095238,D_loss,0.9028
10365,13.38095238,G_loss,1.1403
4215,13.38412698,D_loss,1.1857
10366,13.38412698,G_loss,1.0303
4216,13.38730159,D_loss,1.3369
10367,13.38730159,G_loss,0.8723
4217,13.39047619,D_loss,1.542
10368,13.39047619,G_loss,0.7659
4218,13.39365079,D_loss,1.1265
10369,13.39365079,G_loss,1.6037
4219,13.3968254,D_loss,1.3008
10370,13.3968254,G_loss,1.2148
4220,13.4,D_loss,1.472
10371,13.4,G_loss,0.8517
4221,13.4031746,D_loss,1.1695
10372,13.4031746,G_loss,0.9481
4222,13.40634921,D_loss,0.9381
10373,13.40634921,G_loss,1.1481
4223,13.40952381,D_loss,0.6108
10374,13.40952381,G_loss,1.468
4224,13.41269841,D_loss,1.1378
10375,13.41269841,G_loss,1.1645
4225,13.41587302,D_loss,1.1805
10376,13.41587302,G_loss,1.231
4226,13.41904762,D_loss,1.3499
10377,13.41904762,G_loss,0.9094
4227,13.42222222,D_loss,1.539
10378,13.42222222,G_loss,0.8914
4228,13.42539683,D_loss,1.172
10379,13.42539683,G_loss,0.909
4229,13.42857143,D_loss,1.0671
10380,13.42857143,G_loss,0.9886
4230,13.43174603,D_loss,0.9816
10381,13.43174603,G_loss,1.2689
4231,13.43492063,D_loss,1.2
10382,13.43492063,G_loss,1.0908
4232,13.43809524,D_loss,0.9302
10383,13.43809524,G_loss,1.3733
4233,13.44126984,D_loss,1.3
10384,13.44126984,G_loss,0.8652
4234,13.44444444,D_loss,1.1448
10385,13.44444444,G_loss,0.8529
4235,13.44761905,D_loss,1.2686
10386,13.44761905,G_loss,1.004
4236,13.45079365,D_loss,1.1737
10387,13.45079365,G_loss,0.9502
4237,13.45396825,D_loss,0.8759
10388,13.45396825,G_loss,1.1783
4238,13.45714286,D_loss,1.1588
10389,13.45714286,G_loss,1.0811
4239,13.46031746,D_loss,0.8993
10390,13.46031746,G_loss,1.1839
4240,13.46349206,D_loss,1.2597
10391,13.46349206,G_loss,0.7099
4241,13.46666667,D_loss,1.8749
10392,13.46666667,G_loss,0.8209
4242,13.46984127,D_loss,1.1516
10393,13.46984127,G_loss,1.37
4243,13.47301587,D_loss,1.1517
10394,13.47301587,G_loss,0.8895
4244,13.47619048,D_loss,1.1823
10395,13.47619048,G_loss,1.1442
4245,13.47936508,D_loss,0.993
10396,13.47936508,G_loss,1.0376
4246,13.48253968,D_loss,1.4503
10397,13.48253968,G_loss,1.1002
4247,13.48571429,D_loss,1.0841
10398,13.48571429,G_loss,1.0965
4248,13.48888889,D_loss,1.0708
10399,13.48888889,G_loss,1.1553
4249,13.49206349,D_loss,1.1823
10400,13.49206349,G_loss,1.1128
4250,13.4952381,D_loss,1.7225
10401,13.4952381,G_loss,0.6808
4251,13.4984127,D_loss,1.342
10402,13.4984127,G_loss,0.8331
4252,13.5015873,D_loss,1.8655
10403,13.5015873,G_loss,0.8564
4253,13.5047619,D_loss,1.0306
10404,13.5047619,G_loss,1.341
4254,13.50793651,D_loss,1.382
10405,13.50793651,G_loss,0.7452
4255,13.51111111,D_loss,1.6174
10406,13.51111111,G_loss,0.8274
4256,13.51428571,D_loss,1.847
10407,13.51428571,G_loss,1.0382
4257,13.51746032,D_loss,1.0285
10408,13.51746032,G_loss,1.0957
4258,13.52063492,D_loss,1.1741
10409,13.52063492,G_loss,1.0527
4259,13.52380952,D_loss,1.4772
10410,13.52380952,G_loss,0.8651
4260,13.52698413,D_loss,1.439
10411,13.52698413,G_loss,0.8429
4261,13.53015873,D_loss,1.1291
10412,13.53015873,G_loss,1.0583
4262,13.53333333,D_loss,1.3027
10413,13.53333333,G_loss,0.8984
4263,13.53650794,D_loss,0.9847
10414,13.53650794,G_loss,1.1906
4264,13.53968254,D_loss,1.0918
10415,13.53968254,G_loss,1.1097
4265,13.54285714,D_loss,1.308
10416,13.54285714,G_loss,0.8443
4266,13.54603175,D_loss,1.1041
10417,13.54603175,G_loss,1.041
4267,13.54920635,D_loss,1.5794
10418,13.54920635,G_loss,0.8949
4268,13.55238095,D_loss,0.8548
10419,13.55238095,G_loss,1.1929
4269,13.55555556,D_loss,1.1955
10420,13.55555556,G_loss,1.2056
4270,13.55873016,D_loss,1.2932
10421,13.55873016,G_loss,1.1703
4271,13.56190476,D_loss,1.4414
10422,13.56190476,G_loss,1.3014
4272,13.56507937,D_loss,1.0354
10423,13.56507937,G_loss,1.1294
4273,13.56825397,D_loss,1.6557
10424,13.56825397,G_loss,0.676
4274,13.57142857,D_loss,1.2514
10425,13.57142857,G_loss,1.1102
4275,13.57460317,D_loss,1.1787
10426,13.57460317,G_loss,1.0477
4276,13.57777778,D_loss,1.1637
10427,13.57777778,G_loss,1.3104
4277,13.58095238,D_loss,1.1129
10428,13.58095238,G_loss,1.0563
4278,13.58412698,D_loss,0.9491
10429,13.58412698,G_loss,1.4009
4279,13.58730159,D_loss,0.7683
10430,13.58730159,G_loss,1.4175
4280,13.59047619,D_loss,0.9109
10431,13.59047619,G_loss,1.2902
4281,13.59365079,D_loss,1.7398
10432,13.59365079,G_loss,0.6776
4282,13.5968254,D_loss,0.9732
10433,13.5968254,G_loss,1.2492
4283,13.6,D_loss,0.825
10434,13.6,G_loss,1.4361
4284,13.6031746,D_loss,0.9537
10435,13.6031746,G_loss,1.465
4285,13.60634921,D_loss,1.3006
10436,13.60634921,G_loss,0.8268
4286,13.60952381,D_loss,1.4218
10437,13.60952381,G_loss,1.0256
4287,13.61269841,D_loss,1.3718
10438,13.61269841,G_loss,0.8579
4288,13.61587302,D_loss,1.3594
10439,13.61587302,G_loss,0.8762
4289,13.61904762,D_loss,1.0464
10440,13.61904762,G_loss,1.3498
4290,13.62222222,D_loss,1.2391
10441,13.62222222,G_loss,0.8838
4291,13.62539683,D_loss,1.077
10442,13.62539683,G_loss,1.013
4292,13.62857143,D_loss,1.2075
10443,13.62857143,G_loss,1.0123
4293,13.63174603,D_loss,1.3049
10444,13.63174603,G_loss,0.8932
4294,13.63492063,D_loss,1.3441
10445,13.63492063,G_loss,0.7117
4295,13.63809524,D_loss,1.4131
10446,13.63809524,G_loss,0.7783
4296,13.64126984,D_loss,1.3929
10447,13.64126984,G_loss,0.7792
4297,13.64444444,D_loss,0.948
10448,13.64444444,G_loss,1.2592
4298,13.64761905,D_loss,1.0302
10449,13.64761905,G_loss,1.4524
4299,13.65079365,D_loss,0.8843
10450,13.65079365,G_loss,1.1734
4300,13.65396825,D_loss,1.2037
10451,13.65396825,G_loss,1.1291
4301,13.65714286,D_loss,1.3305
10452,13.65714286,G_loss,0.8559
4302,13.66031746,D_loss,1.2838
10453,13.66031746,G_loss,1.177
4303,13.66349206,D_loss,1.4915
10454,13.66349206,G_loss,0.8371
4304,13.66666667,D_loss,0.9428
10455,13.66666667,G_loss,1.0313
4305,13.66984127,D_loss,1.0172
10456,13.66984127,G_loss,1.0984
4306,13.67301587,D_loss,1.3978
10457,13.67301587,G_loss,0.9123
4307,13.67619048,D_loss,1.4845
10458,13.67619048,G_loss,0.8585
4308,13.67936508,D_loss,1.0828
10459,13.67936508,G_loss,1.0491
4309,13.68253968,D_loss,0.9114
10460,13.68253968,G_loss,1.305
4310,13.68571429,D_loss,0.9138
10461,13.68571429,G_loss,1.3063
4311,13.68888889,D_loss,1.2903
10462,13.68888889,G_loss,1.1293
4312,13.69206349,D_loss,1.0044
10463,13.69206349,G_loss,0.9259
4313,13.6952381,D_loss,1.2535
10464,13.6952381,G_loss,1.1077
4314,13.6984127,D_loss,2.183
10465,13.6984127,G_loss,0.5468
4315,13.7015873,D_loss,1.2228
10466,13.7015873,G_loss,1.0175
4316,13.7047619,D_loss,1.3506
10467,13.7047619,G_loss,0.8743
4317,13.70793651,D_loss,0.9018
10468,13.70793651,G_loss,1.3425
4318,13.71111111,D_loss,1.0087
10469,13.71111111,G_loss,1.2258
4319,13.71428571,D_loss,1.437
10470,13.71428571,G_loss,1.0078
4320,13.71746032,D_loss,1.602
10471,13.71746032,G_loss,0.6619
4321,13.72063492,D_loss,0.9387
10472,13.72063492,G_loss,1.1786
4322,13.72380952,D_loss,1.4541
10473,13.72380952,G_loss,1.121
4323,13.72698413,D_loss,1.5533
10474,13.72698413,G_loss,0.8275
4324,13.73015873,D_loss,0.8384
10475,13.73015873,G_loss,1.3039
4325,13.73333333,D_loss,1.1612
10476,13.73333333,G_loss,0.9486
4326,13.73650794,D_loss,0.9773
10477,13.73650794,G_loss,1.202
4327,13.73968254,D_loss,1.2975
10478,13.73968254,G_loss,0.9023
4328,13.74285714,D_loss,1.1408
10479,13.74285714,G_loss,1.0179
4329,13.74603175,D_loss,1.2945
10480,13.74603175,G_loss,1.1007
4330,13.74920635,D_loss,1.1487
10481,13.74920635,G_loss,0.9996
4331,13.75238095,D_loss,1.3565
10482,13.75238095,G_loss,0.8568
4332,13.75555556,D_loss,0.9193
10483,13.75555556,G_loss,1.5476
4333,13.75873016,D_loss,1.0511
10484,13.75873016,G_loss,1.0463
4334,13.76190476,D_loss,1.9445
10485,13.76190476,G_loss,0.7644
4335,13.76507937,D_loss,1.2431
10486,13.76507937,G_loss,0.9337
4336,13.76825397,D_loss,0.9991
10487,13.76825397,G_loss,1.0764
4337,13.77142857,D_loss,0.8734
10488,13.77142857,G_loss,1.2419
4338,13.77460317,D_loss,0.8604
10489,13.77460317,G_loss,1.1334
4339,13.77777778,D_loss,1.077
10490,13.77777778,G_loss,0.8179
4340,13.78095238,D_loss,1.0632
10491,13.78095238,G_loss,1.0876
4341,13.78412698,D_loss,1.2495
10492,13.78412698,G_loss,1.0954
4342,13.78730159,D_loss,1.2678
10493,13.78730159,G_loss,0.8627
4343,13.79047619,D_loss,1.1429
10494,13.79047619,G_loss,1.3008
4344,13.79365079,D_loss,1.5716
10495,13.79365079,G_loss,0.8585
4345,13.7968254,D_loss,1.4019
10496,13.7968254,G_loss,1.0718
4346,13.8,D_loss,0.9768
10497,13.8,G_loss,1.2906
4347,13.8031746,D_loss,1.3573
10498,13.8031746,G_loss,0.9049
4348,13.80634921,D_loss,0.9007
10499,13.80634921,G_loss,1.4217
4349,13.80952381,D_loss,1.0743
10500,13.80952381,G_loss,1.1228
4350,13.81269841,D_loss,1.1336
10501,13.81269841,G_loss,0.974
4351,13.81587302,D_loss,0.9254
10502,13.81587302,G_loss,1.0872
4352,13.81904762,D_loss,0.9785
10503,13.81904762,G_loss,1.1817
4353,13.82222222,D_loss,1.572
10504,13.82222222,G_loss,0.7216
4354,13.82539683,D_loss,1.1138
10505,13.82539683,G_loss,1.1401
4355,13.82857143,D_loss,1.0199
10506,13.82857143,G_loss,1.332
4356,13.83174603,D_loss,0.934
10507,13.83174603,G_loss,1.1516
4357,13.83492063,D_loss,1.3171
10508,13.83492063,G_loss,0.7994
4358,13.83809524,D_loss,0.8885
10509,13.83809524,G_loss,1.2117
4359,13.84126984,D_loss,1.3268
10510,13.84126984,G_loss,1.0851
4360,13.84444444,D_loss,1.1395
10511,13.84444444,G_loss,1.0402
4361,13.84761905,D_loss,1.3957
10512,13.84761905,G_loss,0.8054
4362,13.85079365,D_loss,1.3938
10513,13.85079365,G_loss,0.8114
4363,13.85396825,D_loss,1.6062
10514,13.85396825,G_loss,0.7146
4364,13.85714286,D_loss,0.9478
10515,13.85714286,G_loss,1.2331
4365,13.86031746,D_loss,0.8344
10516,13.86031746,G_loss,1.2756
4366,13.86349206,D_loss,1.8265
10517,13.86349206,G_loss,0.7962
4367,13.86666667,D_loss,1.1409
10518,13.86666667,G_loss,1.0982
4368,13.86984127,D_loss,1.0249
10519,13.86984127,G_loss,1.2219
4369,13.87301587,D_loss,1.4341
10520,13.87301587,G_loss,0.8731
4370,13.87619048,D_loss,1.0318
10521,13.87619048,G_loss,1.3058
4371,13.87936508,D_loss,1.2839
10522,13.87936508,G_loss,0.9801
4372,13.88253968,D_loss,0.9488
10523,13.88253968,G_loss,1.2034
4373,13.88571429,D_loss,1.2325
10524,13.88571429,G_loss,0.9234
4374,13.88888889,D_loss,1.3211
10525,13.88888889,G_loss,1.2107
4375,13.89206349,D_loss,1.0012
10526,13.89206349,G_loss,1.2452
4376,13.8952381,D_loss,1.3933
10527,13.8952381,G_loss,0.8688
4377,13.8984127,D_loss,1.1822
10528,13.8984127,G_loss,0.8535
4378,13.9015873,D_loss,1.3364
10529,13.9015873,G_loss,0.8861
4379,13.9047619,D_loss,0.9911
10530,13.9047619,G_loss,1.0879
4380,13.90793651,D_loss,1.4534
10531,13.90793651,G_loss,0.8893
4381,13.91111111,D_loss,1.1373
10532,13.91111111,G_loss,1.0344
4382,13.91428571,D_loss,1.4106
10533,13.91428571,G_loss,1.0721
4383,13.91746032,D_loss,1.2387
10534,13.91746032,G_loss,0.8833
4384,13.92063492,D_loss,1.1666
10535,13.92063492,G_loss,0.8599
4385,13.92380952,D_loss,1.6197
10536,13.92380952,G_loss,0.7494
4386,13.92698413,D_loss,1.0777
10537,13.92698413,G_loss,1.256
4387,13.93015873,D_loss,1.1341
10538,13.93015873,G_loss,0.8969
4388,13.93333333,D_loss,1.2106
10539,13.93333333,G_loss,0.9537
4389,13.93650794,D_loss,1.5423
10540,13.93650794,G_loss,0.9507
4390,13.93968254,D_loss,1.3221
10541,13.93968254,G_loss,0.9882
4391,13.94285714,D_loss,1.0196
10542,13.94285714,G_loss,1.1267
4392,13.94603175,D_loss,1.5982
10543,13.94603175,G_loss,0.7668
4393,13.94920635,D_loss,0.9476
10544,13.94920635,G_loss,1.1307
4394,13.95238095,D_loss,1.6919
10545,13.95238095,G_loss,1.0845
4395,13.95555556,D_loss,1.5877
10546,13.95555556,G_loss,0.8396
4396,13.95873016,D_loss,1.0962
10547,13.95873016,G_loss,1.0419
4397,13.96190476,D_loss,1.365
10548,13.96190476,G_loss,0.8232
4398,13.96507937,D_loss,1.7713
10549,13.96507937,G_loss,0.7886
4399,13.96825397,D_loss,1.0001
10550,13.96825397,G_loss,1.0485
4400,13.97142857,D_loss,1.1442
10551,13.97142857,G_loss,1.191
4401,13.97460317,D_loss,1.3618
10552,13.97460317,G_loss,1.1048
4402,13.97777778,D_loss,1.1556
10553,13.97777778,G_loss,1.0037
4403,13.98095238,D_loss,0.9879
10554,13.98095238,G_loss,0.9516
4404,13.98412698,D_loss,1.4158
10555,13.98412698,G_loss,1.0275
4405,13.98730159,D_loss,1.066
10556,13.98730159,G_loss,1.0583
4406,13.99047619,D_loss,1.2923
10557,13.99047619,G_loss,0.8795
4407,13.99365079,D_loss,1.4749
10558,13.99365079,G_loss,0.6936
4408,13.9968254,D_loss,1.5463
10559,13.9968254,G_loss,1.4794
4409,14,D_loss,1.0344
10560,14,G_loss,1.1778
4410,14.0031746,D_loss,1.1209
10561,14.0031746,G_loss,0.9473
4411,14.00634921,D_loss,1.0026
10562,14.00634921,G_loss,0.9094
4412,14.00952381,D_loss,1.1372
10563,14.00952381,G_loss,1.1297
4413,14.01269841,D_loss,0.9127
10564,14.01269841,G_loss,1.2014
4414,14.01587302,D_loss,1.0808
10565,14.01587302,G_loss,0.9981
4415,14.01904762,D_loss,1.3389
10566,14.01904762,G_loss,1.0921
4416,14.02222222,D_loss,1.1917
10567,14.02222222,G_loss,1.0045
4417,14.02539683,D_loss,1.3621
10568,14.02539683,G_loss,0.9318
4418,14.02857143,D_loss,1.1277
10569,14.02857143,G_loss,1.0614
4419,14.03174603,D_loss,1.1107
10570,14.03174603,G_loss,1.2373
4420,14.03492063,D_loss,1.3983
10571,14.03492063,G_loss,0.8596
4421,14.03809524,D_loss,1.175
10572,14.03809524,G_loss,1.2665
4422,14.04126984,D_loss,0.9404
10573,14.04126984,G_loss,1.5041
4423,14.04444444,D_loss,1.2697
10574,14.04444444,G_loss,0.9753
4424,14.04761905,D_loss,1.046
10575,14.04761905,G_loss,0.9898
4425,14.05079365,D_loss,1.0733
10576,14.05079365,G_loss,1.4075
4426,14.05396825,D_loss,1.0791
10577,14.05396825,G_loss,1.0459
4427,14.05714286,D_loss,0.7508
10578,14.05714286,G_loss,1.3912
4428,14.06031746,D_loss,1.5482
10579,14.06031746,G_loss,1.0566
4429,14.06349206,D_loss,1.4872
10580,14.06349206,G_loss,0.9836
4430,14.06666667,D_loss,1.1694
10581,14.06666667,G_loss,0.9458
4431,14.06984127,D_loss,1.563
10582,14.06984127,G_loss,0.7159
4432,14.07301587,D_loss,0.9646
10583,14.07301587,G_loss,1.0357
4433,14.07619048,D_loss,0.6651
10584,14.07619048,G_loss,1.3849
4434,14.07936508,D_loss,1.1142
10585,14.07936508,G_loss,1.053
4435,14.08253968,D_loss,1.0421
10586,14.08253968,G_loss,1.0877
4436,14.08571429,D_loss,1.0962
10587,14.08571429,G_loss,1.0466
4437,14.08888889,D_loss,1.4652
10588,14.08888889,G_loss,0.9035
4438,14.09206349,D_loss,1.0491
10589,14.09206349,G_loss,1.31
4439,14.0952381,D_loss,1.1199
10590,14.0952381,G_loss,0.8975
4440,14.0984127,D_loss,1.2714
10591,14.0984127,G_loss,0.8689
4441,14.1015873,D_loss,1.2312
10592,14.1015873,G_loss,0.9838
4442,14.1047619,D_loss,1.3782
10593,14.1047619,G_loss,1.0318
4443,14.10793651,D_loss,1.3924
10594,14.10793651,G_loss,0.9892
4444,14.11111111,D_loss,1.0069
10595,14.11111111,G_loss,1.2466
4445,14.11428571,D_loss,1.6969
10596,14.11428571,G_loss,0.7884
4446,14.11746032,D_loss,1.1478
10597,14.11746032,G_loss,1.0602
4447,14.12063492,D_loss,0.8761
10598,14.12063492,G_loss,1.4367
4448,14.12380952,D_loss,1.2346
10599,14.12380952,G_loss,1.0842
4449,14.12698413,D_loss,1.303
10600,14.12698413,G_loss,0.9971
4450,14.13015873,D_loss,1.5674
10601,14.13015873,G_loss,0.867
4451,14.13333333,D_loss,1.0662
10602,14.13333333,G_loss,1.1992
4452,14.13650794,D_loss,0.9259
10603,14.13650794,G_loss,1.2147
4453,14.13968254,D_loss,1.3395
10604,14.13968254,G_loss,1.1395
4454,14.14285714,D_loss,0.8814
10605,14.14285714,G_loss,1.6273
4455,14.14603175,D_loss,1.3109
10606,14.14603175,G_loss,0.9721
4456,14.14920635,D_loss,1.0226
10607,14.14920635,G_loss,1.361
4457,14.15238095,D_loss,1.3337
10608,14.15238095,G_loss,0.9344
4458,14.15555556,D_loss,1.3988
10609,14.15555556,G_loss,1.2377
4459,14.15873016,D_loss,1.1206
10610,14.15873016,G_loss,1.1515
4460,14.16190476,D_loss,1.198
10611,14.16190476,G_loss,1.3384
4461,14.16507937,D_loss,1.3265
10612,14.16507937,G_loss,0.8914
4462,14.16825397,D_loss,1.2459
10613,14.16825397,G_loss,0.6584
4463,14.17142857,D_loss,1.3441
10614,14.17142857,G_loss,1.067
4464,14.17460317,D_loss,1.5265
10615,14.17460317,G_loss,1.0543
4465,14.17777778,D_loss,1.5921
10616,14.17777778,G_loss,0.909
4466,14.18095238,D_loss,1.6331
10617,14.18095238,G_loss,0.8064
4467,14.18412698,D_loss,1.1361
10618,14.18412698,G_loss,0.9155
4468,14.18730159,D_loss,1.4891
10619,14.18730159,G_loss,0.577
4469,14.19047619,D_loss,1.047
10620,14.19047619,G_loss,1.0786
4470,14.19365079,D_loss,1.2362
10621,14.19365079,G_loss,0.871
4471,14.1968254,D_loss,1.2875
10622,14.1968254,G_loss,1.0465
4472,14.2,D_loss,1.2405
10623,14.2,G_loss,1.1458
4473,14.2031746,D_loss,1.1604
10624,14.2031746,G_loss,1.0968
4474,14.20634921,D_loss,1.0411
10625,14.20634921,G_loss,1.0854
4475,14.20952381,D_loss,1.3612
10626,14.20952381,G_loss,0.9155
4476,14.21269841,D_loss,0.9804
10627,14.21269841,G_loss,1.3132
4477,14.21587302,D_loss,1.3374
10628,14.21587302,G_loss,0.8014
4478,14.21904762,D_loss,0.8875
10629,14.21904762,G_loss,1.186
4479,14.22222222,D_loss,0.9511
10630,14.22222222,G_loss,1.1679
4480,14.22539683,D_loss,0.8353
10631,14.22539683,G_loss,1.0542
4481,14.22857143,D_loss,1.2901
10632,14.22857143,G_loss,0.9382
4482,14.23174603,D_loss,1.6996
10633,14.23174603,G_loss,0.8648
4483,14.23492063,D_loss,1.1945
10634,14.23492063,G_loss,0.9229
4484,14.23809524,D_loss,0.7713
10635,14.23809524,G_loss,1.5535
4485,14.24126984,D_loss,1.1189
10636,14.24126984,G_loss,1.1042
4486,14.24444444,D_loss,1.2822
10637,14.24444444,G_loss,0.8711
4487,14.24761905,D_loss,1.3472
10638,14.24761905,G_loss,0.8147
4488,14.25079365,D_loss,1.3193
10639,14.25079365,G_loss,0.8842
4489,14.25396825,D_loss,1.1129
10640,14.25396825,G_loss,1.1007
4490,14.25714286,D_loss,1.3283
10641,14.25714286,G_loss,1.0856
4491,14.26031746,D_loss,0.8326
10642,14.26031746,G_loss,1.1354
4492,14.26349206,D_loss,1.2784
10643,14.26349206,G_loss,1.0492
4493,14.26666667,D_loss,1.2739
10644,14.26666667,G_loss,1.0202
4494,14.26984127,D_loss,0.9313
10645,14.26984127,G_loss,1.2558
4495,14.27301587,D_loss,1.0556
10646,14.27301587,G_loss,1.2797
4496,14.27619048,D_loss,1.4795
10647,14.27619048,G_loss,0.9498
4497,14.27936508,D_loss,1.5303
10648,14.27936508,G_loss,0.8476
4498,14.28253968,D_loss,1.2399
10649,14.28253968,G_loss,1.0251
4499,14.28571429,D_loss,1.1039
10650,14.28571429,G_loss,1.0578
4500,14.28888889,D_loss,1.3532
10651,14.28888889,G_loss,0.7881
4501,14.29206349,D_loss,1.0744
10652,14.29206349,G_loss,0.9363
4502,14.2952381,D_loss,0.9289
10653,14.2952381,G_loss,1.2811
4503,14.2984127,D_loss,1.2306
10654,14.2984127,G_loss,1.0157
4504,14.3015873,D_loss,0.8642
10655,14.3015873,G_loss,1.4704
4505,14.3047619,D_loss,1.023
10656,14.3047619,G_loss,1.0663
4506,14.30793651,D_loss,1.1096
10657,14.30793651,G_loss,1.1442
4507,14.31111111,D_loss,1.2578
10658,14.31111111,G_loss,0.9475
4508,14.31428571,D_loss,0.9976
10659,14.31428571,G_loss,1.2155
4509,14.31746032,D_loss,0.8153
10660,14.31746032,G_loss,1.3123
4510,14.32063492,D_loss,1.0228
10661,14.32063492,G_loss,0.9597
4511,14.32380952,D_loss,1.5128
10662,14.32380952,G_loss,0.765
